Business Unit,Obj Acct,Sub,Co,Account Description,L D,P E,Account ID,Free Form Account No.,Taxable Account,Tax Rate/Area,Operating Statement,Op Stmt PL Reporting,Royalty,Fin. Chg/Train,Vending Contribution,Insurance,GST ITC %,GST Expense %,QC Train Res.,Client Statements,Bnkg/Com Exp. 6%,Cost Centre Reporting,Grp. Insur. Quebec,Vac. Pay  Quebec,Bill Prod. Cost Quebec,Cat 016,Cat 017,Cat 018,Cat 019,HFM Custom 2,IMS,GIFI Code,Contribution,Category Code 024,Category Code 025,Category Code 026,Category Code 027,Category Code 028,Category Code 029,Category Code 030,Category Code 031,Category Code 032,Category Code 033,Category Code 034,Category Code 035,Category Code 036,Category Code 037,Category Code 038,Category Code 039,Category Code 040,Category Code 041,Category Code 042,Category Code 043,Business Unit Description,Sector,Sub Segment,Province,District,WCB Rates,Promo Expense,Lasalle Workbench,New/Lost Business,BU CAT 09,BU CAT 10,BU CAT 11,BU CAT 12,BU CAT 13,BU CAT 14,BU CAT 15,BU CAT 16,BU CAT 17,BU CAT 18,BU CAT 19,BU Cat 20,BU CAT 21,BU CAT 22,BU CAT 23,BU CAT 24,BU CAT 25,BU CAT 26,BU CAT 27,BU CAT 28,BU CAT 29,BU CAT 30,BU CAT 31,BU CAT 32,BU CAT 33,BU CAT 34,BE - Digital Hospitality,BU CAT 36,BU CAT 37,BU CAT 38,BU CAT 39,BU CAT 40,BU CAT 41,BU CAT 42,BU CAT 43,BU CAT 44,BU CAT 45,BU CAT 46,BU CAT 47,BU CAT 48,BU CAT 49,BU CAT 50,Adj Entry,Adjustment Entry Description
"           1",233063," ",00001,FB-CCSS RRSP ER/EE,7," ",04848197," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",511," ",256,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",233065," ",00001,FBE - IWA LTD.,7," ",02085296," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",516," ",240,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",233990," ",00001,FBE - Other,7,I,00010392," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",234099," ",00001,Fringe Benefit Clearing,6," ",00010393," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",516," ",240,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",234100," ",00001,Payroll Clearing 1999,6,I,01664756," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",234150," ",00001,Solidarity Fund - Investment,6,I,02152516," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",240000," ",00001,Taxes Payable,5,N,00010394," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241000," ",00001,Provincial Sales Tax Payable,6,N,00010395," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241010," ",00001,PST - BC,7," ",00010396," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241015," ",00001,PST - BC - Self-Assessed,7," ",06084744," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241030," ",00001,PST - MB,7," ",00010398," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241040," ",00001,PST - East Coast (B4 HST),7,I,00010397," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241090," ",00001,PST - ON,7," ",00010399," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241095," ",00001,PST-Ontario 1999,7,I,01664787," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241100," ",00001,PST - PEI,7," ",00010400," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241110," ",00001,PST - QC,7,I,00010401," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241115," ",00001,PST- Quebec 1999,7,I,01664788," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241120," ",00001,PST - SK,7," ",00010402," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241130," ",00001,PST - SK - Liquor,7," ",04070413," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241200," ",00001,Alberta Tourism Levy Tax,7," ",02933287," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",241500," ",00001,Hotel Room Tax - BC,6,I,02485790," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242000," ",00001,GST Payable,6,N,00010403," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242100," ",00001,GST/HST - ITC,7," ",00010404," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242110," ",00001,GST ITC - Payments,7," ",03054113," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242125," ",00001,"GST ITC-Bank, Exp Rep, Comm",7," ",03045596," ",0," "," "," "," "," "," ",01," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242150," ",00001,GST-ITC (CIM Automated System),7," ",02763230," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242175," ",00001,GST ITC-Fixed Assets,7," ",02766149," ",0," "," "," "," "," "," ",01," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242200," ",00001,GST/HST - Payable,7," ",00010405," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242210," ",00001,GST Payable - Payments,7," ",03054116," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242220," ",00001,GST/HST Self-Assess Payable,7," ",03702244," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242260," ",00001,HST Payable ON 8%,7," ",03636793," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242275," ",00001,GST/HST Payable-FIxed Assets,7," ",03868599," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242300," ",00001,GST Receivable - 1999,7,I,01664732," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",242400," ",00001,Taxes Payable - JV Offset,7," ",04072980," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",243000," ",00001,GST Rsrv (Re Txbl),6,I,00010406," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",244000," ",00001,QST Payable,6,N,00010407," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",244100," ",00001,QST - Recoverable,7," ",00010408," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",244110," ",00001,QST ITR - Payments,7," ",03054119," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",514," ",232,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
